"Community
Number","Community
Name",Level,"Room
Number",Room Typem,Room Type Style,"Care
Type",Grade," Gross Unit 
Area (sqft) ","Vacant 
Day",Resident Move in Date,Room Market Price,Resident Actual Rent Payment ,Room Discount
10372,Friendswood,Third,305,Studio,Studio Deluxe,AL,B,  385 ,18,,"$4,350 ",$0 ,"($4,350)"
10372,Friendswood,Third,306,Studio,Studio,AL,A,  275 ,,10/19/2018,"$3,975 ","$3,380 ",($595)
10372,Friendswood,Third,307,Studio,Studio,AL,A,  275 ,,10/31/2018,"$3,975 ","$3,480 ",($495)
10372,Friendswood,Third,308,Studio,Studio,AL,A,  275 ,,1/25/2019,"$3,975 ","$3,475 ",($500)
10372,Friendswood,Third,309,Studio,Studio,AL,A,  275 ,,11/30/2016,"$3,975 ","$4,449 ",$474 
10372,Friendswood,Third,310,Studio,Studio,AL,A,  275 ,,9/30/2019,"$3,975 ","$3,180 ",($795)
10372,Friendswood,Third,311,Studio,Studio,AL,A,  275 ,,10/25/2006,"$3,975 ","$5,600 ","$1,625 "
10372,Friendswood,Third,312,Studio,Studio,AL,A,  275 ,,3/27/2017,"$3,975 ","$3,025 ",($950)
10372,Friendswood,Third,313,Studio,Studio,AL,A,  275 ,,9/30/2018,"$3,975 ","$3,180 ",($795)
10372,Friendswood,Third,314,Studio,Studio Deluxe,AL,A,  385 ,,6/30/2018,"$4,350 ","$4,481 ",$131 
10372,Friendswood,Third,315,Studio,Studio,AL,A,  275 ,,3/10/2018,"$3,975 ","$2,600 ","($1,375)"
10372,Friendswood,Third,316,Studio,Studio,AL,A,  275 ,88,,"$3,975 ",$0 ,"($3,975)"
10372,Friendswood,Third,317,Studio,Studio,AL,A,  275 ,,7/22/2019,"$3,975 ","$2,600 ","($1,375)"
10372,Friendswood,First,400,Studio,Studio,MC,B,  275 ,,8/20/2019,"$5,800 ","$4,800 ","($1,000)"
10372,Friendswood,First,401,Studio,Studio,MC,A,  275 ,,6/30/2019,"$5,800 ","$4,800 ","($1,000)"
10372,Friendswood,First,402,Studio,Studio,MC,A,  275 ,,4/12/2019,"$5,800 ","$4,800 ","($1,000)"
10372,Friendswood,First,403,Studio,Studio,MC,A,  275 ,,1/20/2018,"$5,800 ","$4,800 ","($1,000)"
10372,Friendswood,First,404,Studio,Studio,MC,A,  275 ,,12/11/2017,"$5,800 ","$5,182 ",($618)
10372,Friendswood,First,406,Studio,Studio,MC,A,  275 ,,6/25/2019,"$5,800 ","$4,800 ","($1,000)"
10372,Friendswood,First,407,Studio,Studio Deluxe,MC,A,  385 ,,10/22/2019,"$6,185 ","$4,800 ","($1,385)"
10372,Friendswood,First,408,Studio,Studio Deluxe,MC,B,  385 ,,5/31/2015,"$6,185 ","$4,300 ","($1,885)"
10372,Friendswood,First,409,Studio,Studio,MC,B,  275 ,,1/13/2018,"$5,800 ","$5,230 ",($570)
10372,Friendswood,First,411,Studio,Studio,MC,B,  275 ,,10/19/2018,"$5,800 ","$4,800 ","($1,000)"
10372,Friendswood,First,412,Studio,Studio,MC,B,  275 ,,1/30/2017,"$5,800 ","$5,572 ",($228)
10372,Friendswood,First,414,Studio,Studio,MC,B,  275 ,,9/20/2019,"$5,800 ","$4,800 ","($1,000)"
10372,Friendswood,First,416,Studio,Studio,MC,B,  275 ,,2/21/2019,"$5,800 ","$5,800 ",$0 
10372,Friendswood,First,500,Studio,Studio,MC,A,  275 ,,8/22/2018,"$5,800 ","$5,650 ",($150)
10372,Friendswood,First,501,Studio,Studio,MC,A,  275 ,,9/27/2018,"$5,800 ","$4,405 ","($1,395)"
10372,Friendswood,First,503,Studio,Studio,MC,A,  275 ,,5/3/2018,"$5,800 ","$5,216 ",($584)
10372,Friendswood,First,504,Studio,Studio,MC,A,  275 ,,3/31/2018,"$5,800 ","$5,441 ",($359)
10372,Friendswood,First,507,Studio,Studio Deluxe,MC,B,  385 ,,9/18/2017,"$6,185 ",$850 ,"($5,335)"
10372,Friendswood,First,508,Studio,Studio Deluxe,MC,A,  385 ,,6/9/2015,"$6,185 ","$5,200 ",($985)
10372,Friendswood,First,509,Studio,Studio,MC,A,  275 ,,11/30/2016,"$5,800 ","$5,441 ",($359)
10372,Friendswood,First,511,Studio,Studio,MC,B,  275 ,,10/28/2019,"$5,800 ","$4,800 ","($1,000)"
10372,Friendswood,First,512,Studio,Studio,MC,B,  275 ,,7/30/2018,"$5,800 ","$5,800 ",$0 
10372,Friendswood,First,514,Studio,Studio,MC,B,  275 ,,2/12/2018,"$5,800 ","$5,441 ",($359)
10372,Friendswood,First,516,Studio,Studio,MC,A,  275 ,,11/15/2017,"$5,800 ","$4,253 ","($1,547)"
10364,Blankenbaker,First,1,Studio,Studio Deluxe,MC,A,  444 ,,8/31/2019,"$6,290 ","$6,290 ",$0 
10364,Blankenbaker,First,10,Studio,Studio,MC,B,  216 ,365,,"$5,175 ",$0 ,"($5,175)"
10364,Blankenbaker,First,101,Studio,Studio,AL,A,  359 ,,6/22/2019,"$3,410 ","$2,800 ",($610)
10364,Blankenbaker,First,102,One Bedroom,One Bedroom Deluxe,AL,A,  512 ,,11/21/2017,"$4,090 ","$3,895 ",($195)
10364,Blankenbaker,First,103,Studio,Studio,AL,B,  337 ,365,,"$3,140 ",$0 ,"($3,140)"
10364,Blankenbaker,First,104,Studio,Studio,AL,B,  375 ,,11/20/2018,"$3,410 ","$2,375 ","($1,035)"
10364,Blankenbaker,First,105,Studio,Studio,AL,B,  387 ,,8/31/2017,"$3,410 ","$2,500 ",($910)
10364,Blankenbaker,First,106,Studio,Studio,AL,A,  354 ,,10/24/2019,"$3,140 ","$3,045 ",($95)
10364,Blankenbaker,First,107,Studio,Studio,AL,A,  353 ,,10/31/2018,"$3,140 ","$2,995 ",($145)
10364,Blankenbaker,First,108,Studio,Studio,AL,B,  361 ,365,,"$3,410 ",$0 ,"($3,410)"
10364,Blankenbaker,First,109,Studio,Studio,AL,C,  376 ,,1/31/2019,"$3,410 ","$3,250 ",($160)
10364,Blankenbaker,First,11,Studio,Studio,MC,B,  235 ,95,,"$5,510 ",$0 ,"($5,510)"
10364,Blankenbaker,First,110,Studio,Studio,AL,B,  310 ,278,,"$2,930 ",$0 ,"($2,930)"
10364,Blankenbaker,First,1101,One Bedroom,One Bedroom,IL,A,  481 ,,8/26/2016,"$2,650 ","$2,920 ",$270 
10364,Blankenbaker,First,1102,Two Bedroom,Two Bedroom,IL,B,  824 ,,4/21/2019,"$3,600 ","$3,199 ",($401)
10364,Blankenbaker,First,1103,Two Bedroom,Two Bedroom,IL,B,  834 ,,10/20/2017,"$3,600 ","$3,305 ",($295)
10364,Blankenbaker,First,1104,One Bedroom,One Bedroom,IL,B,  547 ,,9/28/2019,"$2,750 ","$2,750 ",$0 
10364,Blankenbaker,First,1105,One Bedroom,One Bedroom,IL,B,  546 ,,6/25/2018,"$2,750 ","$2,391 ",($359)
10364,Blankenbaker,First,1106,One Bedroom,One Bedroom,IL,B,  491 ,,1/30/2016,"$2,500 ","$3,305 ",$805 
10364,Blankenbaker,First,1107,Studio,Studio,IL,C,  386 ,,1/30/2019,"$2,300 ","$2,074 ",($226)
10364,Blankenbaker,First,1108,One Bedroom,One Bedroom,IL,C,  548 ,,7/31/2018,"$2,650 ","$2,324 ",($326)
10364,Blankenbaker,First,1109,Studio,Studio,IL,C,  347 ,,1/12/2019,"$2,100 ","$1,824 ",($276)
10364,Blankenbaker,First,111,One Bedroom,One Bedroom Deluxe,AL,B,  486 ,110,,"$4,090 ",$0 ,"($4,090)"
10364,Blankenbaker,First,1110,One Bedroom,One Bedroom,IL,C,  489 ,,11/30/2017,"$2,350 ","$1,725 ",($625)
10364,Blankenbaker,First,1111,One Bedroom,One Bedroom,IL,C,  491 ,122,,"$2,350 ",$0 ,"($2,350)"
10364,Blankenbaker,First,1112,One Bedroom,One Bedroom,IL,C,  547 ,,9/30/2015,"$2,500 ","$2,802 ",$302 
10364,Blankenbaker,First,1113,One Bedroom,One Bedroom,IL,B,  487 ,,10/31/2018,"$2,450 ","$2,174 ",($276)
10364,Blankenbaker,First,1114,Studio,Studio,IL,B,  386 ,,2/28/2007,"$2,350 ","$2,521 ",$171 
10364,Blankenbaker,First,1115,Studio,Studio,IL,B,  385 ,,2/2/2016,"$2,350 ","$2,000 ",($350)
10364,Blankenbaker,First,1116,One Bedroom,One Bedroom,IL,B,  484 ,,10/31/2015,"$2,500 ","$2,665 ",$165 
10364,Blankenbaker,First,1117,Studio,Studio,IL,C,  349 ,232,,"$2,350 ",$0 ,"($2,350)"
10364,Blankenbaker,First,1118,Two Bedroom,Two Bedroom,IL,A,  845 ,,8/31/2016,"$3,600 ","$3,135 ",($465)
10364,Blankenbaker,First,1119,Studio,Studio,IL,A,  389 ,,9/22/2017,"$2,400 ","$2,562 ",$162 
10364,Blankenbaker,First,112,Studio,Studio,AL,B,  361 ,,2/16/2019,"$3,410 ","$3,250 ",($160)
10364,Blankenbaker,First,1120,One Bedroom,One Bedroom,IL,A,  543 ,,7/31/2017,"$2,750 ","$2,864 ",$114 
10364,Blankenbaker,First,1121,One Bedroom,One Bedroom,IL,B,  615 ,,2/28/2017,"$2,850 ","$3,023 ",$173 
10364,Blankenbaker,First,113,Studio,Studio,AL,B,  372 ,,2/22/2018,"$3,410 ","$2,895 ",($515)
10364,Blankenbaker,First,114,One Bedroom,One Bedroom Deluxe,AL,B,  494 ,,9/30/2019,"$4,090 ","$4,000 ",($90)
10364,Blankenbaker,First,115,Studio,Studio,AL,B,  313 ,,4/30/2017,"$2,930 ","$2,000 ",($930)
10364,Blankenbaker,First,116,Studio,Studio,AL,B,  381 ,232,,"$3,410 ",$0 ,"($3,410)"
10364,Blankenbaker,First,117,Studio,Studio,AL,B,  363 ,,8/8/2019,"$3,410 ","$3,050 ",($360)
10364,Blankenbaker,First,118,Studio,Studio,AL,B,  353 ,365,,"$3,140 ",$0 ,"($3,140)"
10364,Blankenbaker,First,119,Studio,Studio,AL,B,  353 ,191,,"$3,140 ",$0 ,"($3,140)"
10364,Blankenbaker,First,12,Studio,Studio,MC,B,  314 ,,7/31/2019,"$5,620 ","$5,620 ",$0 
10364,Blankenbaker,First,120,Studio,Studio,AL,B,  387 ,,6/17/2017,"$3,140 ","$2,600 ",($540)
10364,Blankenbaker,First,1201,One Bedroom,One Bedroom,IL,A,  621 ,,7/31/2019,"$2,650 ","$2,750 ",$100 
10364,Blankenbaker,First,1202,One Bedroom,One Bedroom,IL,A,  493 ,,10/31/2013,"$2,650 ","$3,176 ",$526 
10364,Blankenbaker,First,1203,Studio,Studio,IL,C,  389 ,174,,"$2,400 ",$0 ,"($2,400)"
10364,Blankenbaker,First,1204,One Bedroom,One Bedroom,IL,A,  552 ,,1/25/2019,"$2,750 ","$2,549 ",($201)
10364,Blankenbaker,First,1205,Studio,Studio,IL,B,  389 ,,12/31/2017,"$2,400 ","$2,225 ",($175)
10364,Blankenbaker,First,1206,One Bedroom,One Bedroom,IL,B,  495 ,,9/30/2016,"$2,500 ","$2,606 ",$106 
10364,Blankenbaker,First,1207,One Bedroom,One Bedroom,IL,B,  553 ,,1/25/2019,"$2,700 ","$2,324 ",($376)
10364,Blankenbaker,First,1208,One Bedroom,One Bedroom,IL,B,  496 ,94,,"$2,500 ",$0 ,"($2,500)"
10364,Blankenbaker,First,1209,One Bedroom,One Bedroom,IL,C,  550 ,,11/30/2016,"$2,700 ","$2,918 ",$218 
10364,Blankenbaker,First,121,Studio,Studio,AL,B,  380 ,101,,"$3,410 ",$0 ,"($3,410)"
10364,Blankenbaker,First,1210,Two Bedroom,Two Bedroom,IL,C,  849 ,,2/28/2018,"$3,300 ","$3,144 ",($156)
10364,Blankenbaker,First,1211,One Bedroom,One Bedroom,IL,C,  549 ,,8/14/2018,"$2,650 ","$2,400 ",($250)
10364,Blankenbaker,First,1212,One Bedroom,One Bedroom,IL,B,  549 ,,4/30/2016,"$2,700 ","$2,464 ",($236)
10364,Blankenbaker,First,1213,Studio,Studio,IL,B,  388 ,,5/31/2013,"$2,350 ","$3,220 ",$870 
10364,Blankenbaker,First,1214,Studio,Studio,IL,B,  389 ,,8/11/2011,"$2,350 ","$3,144 ",$794 
10364,Blankenbaker,First,1215,One Bedroom,One Bedroom,IL,B,  495 ,,11/25/2018,"$2,500 ","$2,224 ",($276)
10364,Blankenbaker,First,1216,Two Bedroom,Two Bedroom,IL,B,  844 ,18,,"$3,500 ",$0 ,"($3,500)"
10364,Blankenbaker,First,1217,Studio,Studio,IL,B,  387 ,,9/30/2017,"$2,450 ","$2,358 ",($92)
10364,Blankenbaker,First,1218,Studio,Studio,IL,B,  387 ,,9/30/2016,"$2,450 ","$2,450 ",$0 
10364,Blankenbaker,First,1219,Two Bedroom,Two Bedroom,IL,B,  848 ,,12/30/2016,"$3,600 ","$3,195 ",($405)
10364,Blankenbaker,First,122,Studio,Studio,AL,C,  313 ,,1/31/2018,"$2,930 ","$3,112 ",$182 
10364,Blankenbaker,First,123,One Bedroom,One Bedroom Deluxe,AL,B,  519 ,,7/31/2015,"$4,090 ","$4,864 ",$774 
10364,Blankenbaker,First,124,Studio,Studio,AL,B,  370 ,,8/31/2019,"$3,410 ","$3,045 ",($365)
10364,Blankenbaker,First,13,Studio,Studio,MC,C,  231 ,171,,"$5,510 ",$0 ,"($5,510)"
10364,Blankenbaker,First,14,Studio,Studio,MC,B,  301 ,,1/25/2013,"$5,620 ","$5,254 ",($366)
10364,Blankenbaker,First,15,Studio,Studio,MC,A,  233 ,,10/31/2017,"$5,510 ","$5,250 ",($260)
10364,Blankenbaker,First,16,Studio,Studio,MC,A,  235 ,,2/28/2019,"$5,510 ","$5,295 ",($215)
10364,Blankenbaker,First,17,Studio,Studio,MC,B,  314 ,,7/29/2019,"$5,495 ","$5,495 ",$0 
10364,Blankenbaker,First,18,Studio,Studio,MC,B,  231 ,,10/23/2019,"$5,295 ","$4,500 ",($795)
10364,Blankenbaker,First,19,Studio,Studio,MC,B,  303 ,,8/22/2018,"$5,620 ","$5,175 ",($445)
10364,Blankenbaker,First,2,Studio,Studio,MC,B,  218 ,365,,"$5,450 ",$0 ,"($5,450)"
10364,Blankenbaker,First,20,Studio,Studio,MC,C,  234 ,49,,"$5,510 ",$0 ,"($5,510)"
10364,Blankenbaker,Second,201,Studio,Studio,AL,B,  339 ,,9/18/2015,"$3,140 ","$3,000 ",($140)
10364,Blankenbaker,Second,202,Studio,Studio,AL,B,  386 ,,6/27/2018,"$3,140 ","$3,231 ",$91 
10364,Blankenbaker,Second,203,Studio,Studio,AL,B,  358 ,26,,"$3,410 ",$0 ,"($3,410)"
10364,Blankenbaker,Second,204,One Bedroom,One Bedroom Deluxe,AL,B,  514 ,131,,"$4,090 ",$0 ,"($4,090)"
10364,Blankenbaker,Second,205,Studio,Studio,AL,B,  328 ,39,,"$3,140 ",$0 ,"($3,140)"
10364,Blankenbaker,Second,206,Studio,Studio,AL,B,  373 ,365,,"$3,410 ",$0 ,"($3,410)"
10364,Blankenbaker,Second,207,One Bedroom,One Bedroom Deluxe,AL,C,  387 ,353,,"$5,240 ",$0 ,"($5,240)"
10364,Blankenbaker,Second,209,Studio,Studio,AL,B,  342 ,,6/21/2018,"$3,140 ","$2,730 ",($410)
10364,Blankenbaker,First,21,Studio,Studio,MC,B,  223 ,79,,"$5,450 ",$0 ,"($5,450)"
10364,Blankenbaker,Second,210,Studio,Studio,AL,B,  362 ,365,,"$3,410 ",$0 ,"($3,410)"
10364,Blankenbaker,Second,2101,One Bedroom,One Bedroom,IL,B,  481 ,,3/22/2009,"$2,500 ","$3,387 ",$887 
10364,Blankenbaker,Second,2102,Two Bedroom,Two Bedroom,IL,B,  824 ,,3/31/2019,"$3,450 ","$2,999 ",($451)
10364,Blankenbaker,Second,2103,Two Bedroom,Two Bedroom,IL,B,  834 ,,9/21/2018,"$3,450 ","$3,100 ",($350)
10364,Blankenbaker,Second,2104,One Bedroom,One Bedroom,IL,B,  547 ,,2/12/2018,"$2,600 ","$2,444 ",($156)
10364,Blankenbaker,Second,2105,One Bedroom,One Bedroom,IL,C,  546 ,,10/31/2019,"$2,600 ","$2,600 ",$0 
10364,Blankenbaker,Second,2106,One Bedroom,One Bedroom,IL,B,  491 ,,6/28/2019,"$2,350 ","$2,149 ",($201)
10364,Blankenbaker,Second,2107,Studio,Studio,IL,B,  386 ,,1/27/2012,"$2,150 ","$2,614 ",$464 
10364,Blankenbaker,Second,2108,One Bedroom,One Bedroom,IL,B,  548 ,,7/7/2018,"$2,500 ",$700 ,"($1,800)"
10364,Blankenbaker,Second,2109,Studio,Studio,IL,C,  347 ,,9/30/2015,"$1,950 ","$1,914 ",($36)
10364,Blankenbaker,Second,211,Studio,Studio,AL,C,  372 ,,11/29/2017,"$3,410 ","$3,452 ",$42 
10364,Blankenbaker,Second,2110,One Bedroom,One Bedroom,IL,C,  489 ,,2/14/2017,"$2,200 ","$2,308 ",$108 
10364,Blankenbaker,Second,2111,One Bedroom,One Bedroom,IL,C,  491 ,,3/31/2019,"$2,200 ","$2,099 ",($101)
10364,Blankenbaker,Second,2112,One Bedroom,One Bedroom,IL,C,  547 ,,2/28/2011,"$2,350 ","$3,100 ",$750 
10364,Blankenbaker,Second,2113,One Bedroom,One Bedroom,IL,B,  487 ,59,,"$2,300 ",$0 ,"($2,300)"
10364,Blankenbaker,Second,2114,Studio,Studio,IL,B,  386 ,,12/31/2018,"$2,200 ","$2,149 ",($51)
10364,Blankenbaker,Second,2115,Studio,Studio,IL,B,  385 ,,12/31/2015,"$2,200 ","$2,500 ",$300 
10364,Blankenbaker,Second,2116,One Bedroom,One Bedroom,IL,B,  484 ,,8/11/2017,"$2,350 ","$2,464 ",$114 
10364,Blankenbaker,Second,2117,Studio,Studio,IL,B,  349 ,,1/31/2013,"$2,200 ","$1,630 ",($570)
10364,Blankenbaker,Second,2118,Two Bedroom,Two Bedroom,IL,B,  845 ,,3/21/2016,"$3,450 ","$3,566 ",$116 
10364,Blankenbaker,Second,2119,Studio,Studio,IL,B,  389 ,211,,"$2,250 ",$0 ,"($2,250)"
10364,Blankenbaker,Second,212,Studio,Studio,AL,B,  301 ,,4/29/2017,"$2,930 ","$3,739 ",$809 
10364,Blankenbaker,Second,2120,One Bedroom,One Bedroom,IL,B,  543 ,,2/10/2016,"$2,600 ","$2,688 ",$88 
10364,Blankenbaker,Second,2121,One Bedroom,One Bedroom,IL,B,  615 ,,12/31/2014,"$2,700 ","$3,936 ","$1,236 "
10364,Blankenbaker,Second,213,One Bedroom,One Bedroom Deluxe,AL,B,  486 ,80,,"$4,090 ",$0 ,"($4,090)"
10364,Blankenbaker,Second,214,Studio,Studio,AL,B,  360 ,365,,"$3,410 ",$0 ,"($3,410)"
10364,Blankenbaker,Second,215,One Bedroom,One Bedroom Deluxe,AL,B,  497 ,,2/28/2018,"$4,090 ",$900 ,"($3,190)"
10364,Blankenbaker,Second,216,Studio,Studio,AL,A,  477 ,,3/31/2019,"$3,410 ","$3,250 ",($160)
10364,Blankenbaker,Second,217,Studio,Studio,AL,C,  496 ,171,,"$3,410 ",$0 ,"($3,410)"
10364,Blankenbaker,Second,218,One Bedroom,One Bedroom Deluxe,AL,B,  488 ,49,,"$4,090 ",$0 ,"($4,090)"
10364,Blankenbaker,Second,219,Studio,Studio,AL,B,  372 ,,3/2/2015,"$3,410 ","$4,479 ","$1,069 "
10364,Blankenbaker,First,22,Studio,Studio,MC,B,  308 ,,6/29/2018,"$5,620 ","$5,783 ",$163 
10364,Blankenbaker,Second,220,One Bedroom,One Bedroom Deluxe,AL,B,  494 ,331,,"$4,090 ",$0 ,"($4,090)"
10364,Blankenbaker,Second,2201,One Bedroom,One Bedroom,IL,A,  621 ,,8/28/2019,"$2,500 ","$2,500 ",$0 
10364,Blankenbaker,Second,2202,One Bedroom,One Bedroom,IL,A,  493 ,,12/31/2016,"$2,500 ","$2,518 ",$18 
10364,Blankenbaker,Second,2203,Studio,Studio,IL,B,  389 ,,8/22/2018,"$2,250 ","$2,175 ",($75)
10364,Blankenbaker,Second,2204,One Bedroom,One Bedroom,IL,B,  552 ,,9/30/2015,"$2,600 ","$3,913 ","$1,313 "
10364,Blankenbaker,Second,2205,Studio,Studio,IL,B,  389 ,,5/21/2015,"$2,250 ","$2,149 ",($101)
10364,Blankenbaker,Second,2206,One Bedroom,One Bedroom,IL,B,  495 ,64,,"$2,350 ",$0 ,"($2,350)"
10364,Blankenbaker,Second,2207,One Bedroom,One Bedroom,IL,B,  553 ,,2/29/2016,"$2,550 ","$2,688 ",$138 
10364,Blankenbaker,Second,2208,One Bedroom,One Bedroom,IL,B,  496 ,18,,"$2,350 ",$0 ,"($2,350)"
10364,Blankenbaker,Second,2209,One Bedroom,One Bedroom,IL,C,  550 ,,7/31/2017,"$2,550 ","$2,425 ",($125)
10364,Blankenbaker,Second,221,Studio,Studio,AL,B,  307 ,,12/1/2017,"$2,930 ","$2,400 ",($530)
10364,Blankenbaker,Second,2210,Two Bedroom,Two Bedroom,IL,C,  849 ,,11/9/2018,"$3,150 ","$2,949 ",($201)
10364,Blankenbaker,Second,2211,One Bedroom,One Bedroom,IL,C,  549 ,,9/30/2019,"$2,500 ","$2,500 ",$0 
10364,Blankenbaker,Second,2212,One Bedroom,One Bedroom,IL,C,  549 ,,6/15/2018,"$2,550 ","$2,444 ",($106)
10364,Blankenbaker,Second,2213,Studio,Studio,IL,B,  388 ,,4/30/2018,"$2,200 ","$1,800 ",($400)
10364,Blankenbaker,Second,2214,Studio,Studio,IL,B,  389 ,,5/31/2019,"$2,200 ","$2,124 ",($76)
10364,Blankenbaker,Second,2215,One Bedroom,One Bedroom,IL,B,  495 ,,11/30/2014,"$2,350 ","$3,305 ",$955 
10364,Blankenbaker,Second,2216,Two Bedroom,Two Bedroom,IL,A,  844 ,,7/24/2019,"$3,350 ",$700 ,"($2,650)"
10364,Blankenbaker,Second,2217,Studio,Studio,IL,B,  387 ,,2/29/2016,"$2,300 ","$2,138 ",($162)
10364,Blankenbaker,Second,2218,Studio,Studio,IL,B,  387 ,49,,"$2,300 ",$0 ,"($2,300)"
10364,Blankenbaker,Second,2219,Two Bedroom,Two Bedroom,IL,B,  848 ,,3/31/2018,"$3,450 ","$3,251 ",($199)
10364,Blankenbaker,Second,222,Studio,Studio,AL,B,  371 ,365,,"$3,410 ",$0 ,"($3,410)"
10364,Blankenbaker,Second,223,Studio,Studio,AL,B,  363 ,42,,"$3,410 ",$0 ,"($3,410)"
10364,Blankenbaker,Second,224,Studio,Studio,AL,B,  339 ,,8/31/2019,"$3,140 ","$2,785 ",($355)
10364,Blankenbaker,Second,225,Studio,Studio,AL,B,  337 ,365,,"$3,140 ",$0 ,"($3,140)"
10364,Blankenbaker,Second,226,Studio,Studio,AL,B,  380 ,365,,"$3,410 ",$0 ,"($3,410)"
10364,Blankenbaker,Second,227,Studio,Studio,AL,B,  374 ,365,,"$3,410 ",$0 ,"($3,410)"
10364,Blankenbaker,Second,228,Studio,Studio,AL,B,  304 ,353,,"$2,930 ",$0 ,"($2,930)"
10364,Blankenbaker,Second,229,One Bedroom,One Bedroom Deluxe,AL,B,  519 ,,2/10/2011,"$2,830 ","$3,220 ",$390 
10364,Blankenbaker,First,23,Studio,Studio,MC,B,  233 ,,10/26/2016,"$5,510 ","$5,150 ",($360)
10364,Blankenbaker,Second,230,Studio,Studio,AL,B,  370 ,365,,"$3,410 ",$0 ,"($3,410)"
10364,Blankenbaker,Second,231,Studio,Studio,AL,C,  382 ,365,,"$3,140 ",$0 ,"($3,140)"
10364,Blankenbaker,Second,232,Studio,Studio,AL,C,  339 ,365,,"$3,140 ",$0 ,"($3,140)"
10364,Blankenbaker,First,24,Studio,Studio,MC,C,  304 ,,7/31/2018,"$5,620 ","$5,620 ",$0 
10364,Blankenbaker,First,25,Studio,Studio,MC,C,  218 ,41,,"$4,000 ",$0 ,"($4,000)"
10364,Blankenbaker,First,26,Studio,Studio Deluxe,MC,B,  444 ,,2/28/2019,"$6,290 ","$6,290 ",$0 
10364,Blankenbaker,First,27,Studio,Studio,MC,B,  222 ,18,,"$5,175 ",$0 ,"($5,175)"
10364,Blankenbaker,First,28,Studio,Studio Deluxe,MC,C,  444 ,110,,"$6,290 ",$0 ,"($6,290)"
10364,Blankenbaker,Third,3101,One Bedroom,One Bedroom,IL,A,  481 ,,7/27/2019,"$2,400 ","$2,400 ",$0 
10364,Blankenbaker,Third,3102,Two Bedroom,Two Bedroom,IL,B,  824 ,,10/14/2016,"$3,350 ","$3,731 ",$381 
10364,Blankenbaker,Third,3103,Two Bedroom,Two Bedroom,IL,B,  834 ,,7/31/2017,"$3,350 ","$3,159 ",($191)
10364,Blankenbaker,Third,3104,One Bedroom,One Bedroom,IL,B,  547 ,,5/31/2019,"$2,500 ","$2,500 ",$0 
10364,Blankenbaker,Third,3105,One Bedroom,One Bedroom,IL,B,  546 ,,2/29/2016,"$2,500 ","$2,688 ",$188 
10364,Blankenbaker,Third,3106,One Bedroom,One Bedroom,IL,B,  491 ,,3/27/2015,"$2,250 ","$2,099 ",($151)
10364,Blankenbaker,Third,3107,Studio,Studio,IL,C,  386 ,66,,"$2,050 ",$0 ,"($2,050)"
10364,Blankenbaker,Third,3108,One Bedroom,One Bedroom,IL,C,  548 ,,9/30/2016,"$2,400 ","$3,101 ",$701 
10364,Blankenbaker,Third,3109,Studio,Studio,IL,C,  347 ,,10/31/2017,"$1,850 ","$1,555 ",($295)
10364,Blankenbaker,Third,3110,One Bedroom,One Bedroom,IL,C,  489 ,95,,"$2,100 ",$0 ,"($2,100)"
10364,Blankenbaker,Third,3111,One Bedroom,One Bedroom,IL,C,  491 ,,3/23/2015,"$2,100 ","$3,302 ","$1,202 "
10364,Blankenbaker,Third,3112,One Bedroom,One Bedroom,IL,B,  547 ,,12/28/2016,"$2,250 ","$3,227 ",$977 
10364,Blankenbaker,Third,3113,One Bedroom,One Bedroom,IL,B,  487 ,,10/31/2019,"$2,200 ","$2,200 ",$0 
10364,Blankenbaker,Third,3114,Studio,Studio,IL,B,  386 ,,3/11/2017,"$2,100 ","$2,549 ",$449 
10364,Blankenbaker,Third,3115,Studio,Studio,IL,B,  385 ,,8/23/2018,"$2,100 ","$2,175 ",$75 
10364,Blankenbaker,Third,3116,One Bedroom,One Bedroom,IL,A,  484 ,,1/31/2019,"$2,250 ","$2,224 ",($26)
10364,Blankenbaker,Third,3117,Studio,Studio,IL,A,  349 ,,1/31/2019,"$2,100 ","$1,949 ",($151)
10364,Blankenbaker,Third,3118,Two Bedroom,Two Bedroom,IL,B,  845 ,33,,"$3,350 ",$0 ,"($3,350)"
10364,Blankenbaker,Third,3119,Studio,Studio,IL,B,  389 ,,3/31/2018,"$2,150 ","$2,309 ",$159 
10364,Blankenbaker,Third,3120,One Bedroom,One Bedroom,IL,C,  543 ,,1/31/2018,"$2,500 ","$2,470 ",($30)
10364,Blankenbaker,Third,3121,One Bedroom,One Bedroom,IL,C,  615 ,365,,"$2,600 ",$0 ,"($2,600)"
10364,Blankenbaker,Third,3201,One Bedroom,One Bedroom,IL,B,  621 ,,2/29/2016,"$2,400 ","$3,034 ",$634 
10364,Blankenbaker,Third,3202,One Bedroom,One Bedroom,IL,B,  493 ,,7/20/2019,"$2,400 ","$2,400 ",$0 
10364,Blankenbaker,Third,3203,Studio,Studio,IL,B,  389 ,,10/10/2017,"$2,150 ","$2,146 ",($4)
10364,Blankenbaker,Third,3204,One Bedroom,One Bedroom,IL,B,  552 ,,8/8/2019,"$2,500 ","$2,450 ",($50)
10364,Blankenbaker,Third,3205,Studio,Studio,IL,C,  389 ,49,,"$2,150 ",$0 ,"($2,150)"
